rank,code_point_hex,char,doc_count
1189,68c4,棄,2786
1190,543e,吾,2782
1191,5553,啓,2777
1191,8133,脳,2777
1191,795d,祝,2777
1192,8217,舗,2771
1192,62d2,拒,2771
1193,8ff7,迷,2767
1194,3005,(元)々,2764
1195,5c3d,尽,2763
1196,6838,核,2762
1197,9283,銃,2759
1198,6f5c,潜,2738
1199,7a93,窓,2733
1200,83ca,菊,2732
1201,60b2,悲,2731
1202,725b,牛,2730
1203,7a42,穂,2728
1204,5949,奉,2723
1205,525b,剛,2721
1206,8987,覇,2720
1207,846c,葬,2718
1208,7832,砲,2717
1209,73cd,珍,2714
1210,9042,遂,2705
1211,5609,嘉,2702
1212,501f,借,2700
1213,76d7,盗,2698
1214,5982,如,2694
1215,6589,斉,2693
1216,9077,遷,2690
1217,8179,腹,2681
1218,7a0e,税,2668
1219,6f5f,潟,2666
1220,9801,頁,2664
1221,7f85,羅,2654
1222,6c88,沈,2644
1223,7e4b,繋,2643
1223,8584,薄,2643
1224,54b2,咲,2642
1225,7db2,網,2636
1226,88c2,裂,2634
1226,9802,頂,2634
1227,8a72,該,2625
1228,5238,券,2624
1229,7dca,緊,2622
1230,7e26,縦,2613
1231,8f44,轄,2612
1232,514b,克,2606
1233,72d9,狙,2605
1234,9694,隔,2598
1235,7b20,笠,2597
1236,6398,掘,2594
1237,9aea,髪,2584
1237,52e7,勧,2584
1238,6843,桃,2580
1239,68b0,械,2578
1240,4fd7,俗,2564
1241,8107,脇,2559
1242,7bc7,篇,2557
1243,5f80,往,2548
1244,770b,看,2545
1245,5353,卓,2542
1246,658e,斎,2529
1246,8ecc,軌,2529
1247,9178,酸,2526
1248,6c99,沙,2525
1249,57a3,垣,2514
1250,9e97,麗,2508
1251,5fae,微,2502
1252,5e7b,幻,2501
1253,66a6,暦,2499
1254,75db,痛,2495
1255,4e43,乃,2494
1256,6d6a,浪,2493
1256,52f2,勲,2493
1256,518a,冊,2493
1256,65ec,旬,2493
1257,9644,附,2481
1258,9855,顕,2480
1259,6ede,滞,2471
1260,4e39,丹,2462
1261,4eab,享,2456
1262,866b,虫,2446
1263,8010,耐,2437
1263,5854,塔,2437
1264,50d5,僕,2436
1265,8b00,謀,2435
1266,8108,脈,2433
1267,968f,随,2431
1268,9a12,騒,2424
1269,90ca,郊,2419
1270,5cb3,岳,2415
1271,4e73,乳,2414
1272,63e1,握,2409
1273,5cf0,峰,2391
1274,6edd,滝,2387
1274,4fc3,促,2387
1275,7344,獄,2385
1276,6052,恒,2375
1277,6df3,淳,2371
1278,6817,栗,2368
1279,6669,晩,2363
1280,5f90,徐,2357
1281,900f,透,2350
1282,8a87,誇,2348
1282,5968,奨,2348
1283,676f,杯,2344
1284,60a9,悩,2334
1285,7384,玄,2328
1285,5075,偵,2328
1286,96c7,雇,2325
1287,8a3a,診,2319
1288,8986,覆,2316
1289,5237,刷,2314
1290,7bb1,箱,2309
1291,5d8b,嶋,2302
1292,8358,荘,2297
1293,6d17,洗,2285
1294,7d2b,紫,2280
1295,8a02,訂,2271
1296,6d74,浴,2269
1297,61b6,憶,2261
1298,9047,遇,2259
1299,9285,銅,2258
1300,7235,爵,2247
1301,5e7e,幾,2246
1302,5fcd,忍,2245
1302,67d4,柔,2245
1303,8ef8,軸,2243
1304,60a3,患,2241
1305,53c8,又,2222
1306,6368,捨,2220
1306,6dfb,添,2220
1307,983b,頻,2219
1308,6163,慣,2213
1309,633f,挿,2210
1310,7a74,穴,2208
1311,7720,眠,2207
1312,7363,獣,2204
1313,6bd2,毒,2200
1314,6627,昧,2198
1315,52aa,努,2194
1316,62b5,抵,2193
1316,938c,鎌,2193
1317,68d2,棒,2187
1318,507d,偽,2186
1319,614e,慎,2185
1320,62dd,拝,2183
1321,72c2,狂,2177
1322,5200,刀,2171
1323,51e1,凡,2160
1324,4eae,亮,2158
1325,5c0b,尋,2151
1326,8b0e,謎,2149
1326,7db1,綱,2149
1327,7e82,纂,2147
1328,888b,袋,2144
1329,5e61,幡,2143
1330,5f84,径,2142
1331,7b51,筑,2139
1332,906d,遭,2137
1333,52b1,励,2135
1334,99d2,駒,2123
1335,6069,恩,2121
1336,65e8,旨,2117
1337,663c,昼,2113
1338,4ef0,仰,2110
1339,8cb8,貸,2109
1340,7b87,箇,2104
1341,3005,(佐)々,2103
1342,83c5,菅,2097
1343,55ab,喫,2092
1344,6d1e,洞,2090
1345,902e,逮,2087
1346,5098,傘,2082
1347,67f1,柱,2075
1348,5e4c,幌,2074
1349,67f4,柴,2071
1350,98fc,飼,2069
1351,587e,塾,2065
1352,574a,坊,2062
1352,63da,揚,2062
1353,6ed1,滑,2056
1354,6cca,泊,2054
1354,7fd4,翔,2054
1355,5e84,庄,2053
1356,80f8,胸,2051
1357,78e8,磨,2049
1358,6614,昔,2041
1359,96f7,雷,2036
1360,511f,償,2032
1361,6b6f,歯,2029
1362,66d6,曖,2028
1362,7a3c,稼,2028
1363,5510,唐,2026
1363,6c37,氷,2026
1364,65ed,旭,2024
1365,5bdd,寝,2020
1366,9a5a,驚,2011
1367,54c9,哉,2010
1368,52c9,勉,2008
1369,9038,逸,2007
1370,61f8,懸,2005
1371,609f,悟,2004
1372,5d07,崇,1998
1373,6676,晶,1997
1374,5fd8,忘,1995
1375,631f,挟,1991
1376,6212,戒,1988
1377,8033,耳,1986
1378,7518,甘,1975
1379,7686,皆,1970
1379,77ac,瞬,1970
1380,5e33,帳,1965
1380,6016,怖,1965
1381,8870,衰,1961
1382,9298,銘,1959
1383,732b,猫,1950
1384,6851,桑,1943
1385,70ad,炭,1942
1385,5076,偶,1942
1386,72e9,狩,1940
1387,745e,瑞,1938
1388,659c,斜,1930
1389,9b42,魂,1925
1390,8015,耕,1923
1391,8c46,豆,1918
1392,9b45,魅,1916
1393,53d9,叙,1915
1394,5d50,嵐,1912
1395,508d,傍,1910
1396,8e0a,踊,1903
1397,570b,國,1901
1398,5b64,孤,1896
1399,5442,呂,1895
1400,7de9,緩,1892
1401,961c,阜,1891
1402,786c,硬,1890
1403,4e08,丈,1884
1404,63a7,控,1881
1405,706f,灯,1876
1406,5857,塗,1870
1407,4e59,乙,1868
1408,5ef7,廷,1862
1409,5264,剤,1860
1410,5805,堅,1856
1411,80a9,肩,1855
1412,3005,(徐)々,1853
1413,65e6,旦,1851
1413,864e,虎,1851
1414,6de1,淡,1845
1415,83f1,菱,1843
1416,572d,圭,1827
1416,9177,酷,1827
1417,963b,阻,1822
1418,8fb0,辰,1820
1419,719f,熟,1819
1420,6643,晃,1817
1421,5320,匠,1812
1422,5c3b,尻,1809
1422,68df,棟,1809
1423,6f64,潤,1808
1424,8d74,赴,1803
1424,9675,陵,1803
1424,6d44,浄,1803
1425,8ca7,貧,1800
1426,70c8,烈,1796
1426,64c1,擁,1796
1426,5c48,屈,1796
1427,7891,碑,1787
1428,50e7,僧,1782
1429,4e7e,乾,1775
1430,7984,禄,1771
1431,53e5,句,1769
1432,65cb,旋,1768
1433,5de3,巣,1765
1434,674e,李,1762
1435,5f13,弓,1761
1436,7b52,筒,1759
1437,6f01,漁,1754
1438,84ee,蓮,1750
1439,7cf8,糸,1748
1440,7dbe,綾,1747
1441,731b,猛,1744
1442,7be0,篠,1740
1443,6d99,涙,1739
1444,7ae3,竣,1738
1445,52a3,劣,1734
1446,7949,祉,1733
1447,7a1a,稚,1709
1448,80a5,肥,1708
1448,6ecb,滋,1708
1449,845b,葛,1705
1450,8328,茨,1699
1451,7d1b,紛,1695
1452,585e,塞,1694
1453,90b8,邸,1683
1454,6b96,殖,1679
1455,61d0,懐,1678
1455,92fc,鋼,1678
1456,5c09,尉,1673
1457,6842,桂,1671
1458,8105,脅,1664
1459,85a6,薦,1660
1460,4ffa,俺,1655
1461,9271,鉱,1654
1462,8fbb,辻,1647
1463,5bb0,宰,1645
1464,4f8d,侍,1632
1464,6850,桐,1632
1465,67cf,柏,1620
1466,7d0b,紋,1618
1466,92ad,銭,1618
1467,81d3,臓,1617
1468,6442,摂,1614
1469,5ac1,嫁,1610
1469,6881,梁,1610
1470,8b19,謙,1609
1471,862d,蘭,1605
1471,6597,斗,1605
1472,95c7,闇,1604
1473,502b,倫,1602
1474,6566,敦,1601
1475,6dbc,涼,1596
1476,7f70,罰,1593
1477,757f,畿,1591
1478,6ce3,泣,1588
1479,6d32,洲,1587
1480,6eb6,溶,1584
1481,66fd,曽,1579
1482,6c5a,汚,1577
1483,62f3,拳,1573
1483,60a0,悠,1573
1484,5974,奴,1566
1485,5c65,履,1563
1486,90aa,邪,1555
1487,7c3f,簿,1552
1488,5bd2,寒,1548
1488,8ed2,軒,1548
1489,52d8,勘,1539
1490,53ec,召,1538
1491,73e0,珠,1537
1492,92ed,鋭,1534
1493,664b,晋,1526
1494,3005,(日)々,1521
1494,6162,慢,1521
1495,7c8b,粋,1518
1496,3005,(次)々,1517
1497,606d,恭,1512
1498,57f9,培,1511
1499,6cf3,泳,1506
1500,5782,垂,1502
1501,8f9b,辛,1500
1502,63aa,措,1498
1503,6f84,澄,1493
1504,9ed9,黙,1491
1505,7159,煙,1488
1505,9df9,鷹,1488
1506,53d4,叔,1481
1507,4ead,亭,1476
1508,622f,戯,1474
1509,8edf,軟,1473
1509,7948,祈,1473
1510,53e2,叢,1468
1511,7070,灰,1459
1512,9756,靖,1457
1512,52c3,勃,1457
1513,5996,妖,1454
1514,7be4,篤,1448
1515,865a,虚,1447
1516,821f,舟,1446
1516,9700,需,1446
1517,63c3,揃,1445
1518,8607,蘇,1443
1518,6383,掃,1443
1519,8170,腰,1440
1520,63fa,揺,1436
1521,7c89,粉,1435
1522,6803,栃,1430
1522,5f26,弦,1430
1523,9810,預,1429
1523,59a8,妨,1429
1524,8a93,誓,1415
1525,8061,聡,1406
1526,504f,偏,1395
1526,5983,妃,1395
1527,62d8,拘,1391
1528,66f9,曹,1390
1529,5a92,媒,1389
1530,6148,慈,1387
1530,5375,卵,1387
1531,55e3,嗣,1385
1532,6590,斐,1383
1533,6d78,浸,1380
1533,5f6b,彫,1380
1534,8b21,謡,1378
1535,65ac,斬,1377
1536,5449,呉,1373
1537,9673,陳,1370
1538,6731,朱,1368
1539,5bf8,寸,1365
1540,8cc3,賃,1359
1541,75be,疾,1350
1542,5448,呈,1348
1543,82d7,苗,1347
1544,9727,霧,1346
1545,5339,匹,1345
1546,5be7,寧,1342
1547,99ff,駿,1340
1548,85ab,薫,1339
1549,3005,(数)々,1334
1550,5049,偉,1333
1551,5b9c,宜,1330
1552,7434,琴,1328
1552,8caf,貯,1328
1553,58ee,壮,1324
1554,80de,胞,1319
1555,72a0,犠,1318
1555,83d3,菓,1318
1556,8429,萩,1315
1557,78ef,磯,1308
1557,596e,奮,1308
1558,7a00,稀,1306
1559,73ed,班,1305
1560,5506,唆,1303
1561,84b8,蒸,1293
1561,8cbf,貿,1293
1562,8650,虐,1292
1562,6e9d,溝,1292
1563,4f46,但,1290
1564,9f3b,鼻,1289
1564,8cca,賊,1289
1565,537f,卿,1288
1565,5091,傑,1288
1566,6ce5,泥,1283
1566,8df5,践,1283
1566,4faf,侯,1283
1567,53eb,叫,1281
1568,78c1,磁,1279
1569,8247,艇,1277
1570,61a7,憧,1275
1570,7b26,符,1275
1571,8c9d,貝,1268
1572,5a9b,媛,1264
1573,5ee3,廣,1262
1574,96f0,雰,1254
1574,6e13,渓,1254
1575,62bd,抽,1250
1576,638c,掌,1248
1577,7272,牲,1247
1578,8c8c,貌,1240
1579,66f0,曰,1236
1580,642c,搬,1235
1581,9326,錦,1234
1582,9154,酔,1232
1582,7a4f,穏,1232
1583,5eb6,庶,1230
1584,5036,倶,1229
1585,84c4,蓄,1225
1586,5824,堤,1224
1587,5642,噂,1216
1588,5841,塁,1215
1589,53e9,叩,1214
1590,758e,疎,1210
1590,4f10,伐,1210
1591,96b7,隷,1208
1592,58c7,壇,1206
1592,88f8,裸,1206
1593,733f,猿,1199
1593,690e,椎,1199
1594,55aa,喪,1197
1595,81a8,膨,1190
1596,6e7f,湿,1187
1596,51c6,准,1187
1597,576a,坪,1184
1598,8aed,諭,1182
1599,5e7d,幽,1181
1600,76fe,盾,1177
1601,6249,扉,1176
1602,9811,頑,1168
1603,7126,焦,1166
1604,91e3,釣,1165
1605,7c60,籠,1161
1606,3005,(度)々,1159
1606,5ce1,峡,1159
1607,99b4,馴,1156
1607,5504,唄,1156
1608,7b39,笹,1155
1609,771e,眞,1152
1609,5f27,弧,1152
1609,6349,捉,1152
1610,8150,腐,1150
1611,50c5,僅,1149
1612,6562,敢,1142
1613,6696,暖,1139
1614,66ab,暫,1137
1614,5de7,巧,1137
1615,6b53,歓,1132
1615,670b,朋,1132
1616,5df3,巳,1121
1617,4e4f,乏,1119
1617,7940,祀,1119
1618,60e8,惨,1118
1618,50b5,債,1118
1619,5410,吐,1116
1620,72fc,狼,1114
1621,6681,暁,1112
1622,683d,栽,1108
1622,82bd,芽,1108
1623,62fe,拾,1105
1624,85a9,薩,1099
1625,6f54,潔,1094
1626,7656,癖,1092
1627,5674,噴,1091
1627,91dc,釜,1091
1628,8679,虹,1090
1629,732a,猪,1085
1630,9065,遥,1084
1631,64b2,撲,1083
1631,6df5,淵,1083
1632,6155,慕,1082
1632,9676,陶,1082
1633,7d17,紗,1079
1634,9418,鐘,1078
1635,662f,是,1077
1636,84b2,蒲,1075
1637,77b3,瞳,1069
1638,6841,桁,1066
1639,99c4,駄,1065
1640,3005,(代)々,1064
1640,808c,肌,1064
1641,6f0f,漏,1063
1642,5faa,循,1062
1643,5e06,帆,1061
1644,7cd6,糖,1060
1645,598a,妊,1059
1646,61c9,應,1058
1647,85cd,藍,1057
1647,85dd,藝,1057
1648,79e6,秦,1056
1649,73b2,玲,1053
1650,5265,剥,1052
1651,7d2f,累,1049
1652,7d5e,絞,1048
1653,90c1,郁,1046
1654,546a,呪,1045
1654,5b22,嬢,1045
1654,51cd,凍,1045
1655,6bc5,毅,1042
1656,9375,鍵,1041
1657,6a58,橘,1037
1657,78d0,磐,1037
1657,65bc,於,1037
1658,6247,扇,1035
1659,86c7,蛇,1034
1660,9ea6,麦,1032
1661,673d,朽,1022
1662,5618,嘘,1021
1663,4f51,佑,1020
1664,5ce0,峠,1018
1665,9f13,鼓,1017
1666,8b90,讐,1015
1667,5270,剰,1010
1668,8e74,蹴,1009
1669,79e9,秩,1006
1670,819c,膜,1004
1671,7525,甥,1002
1672,54c0,哀,1001
1673,6d2a,洪,998
1674,8df3,跳,996
1674,540e,后,996
1675,96bb,隻,988
1676,674f,杏,987
1677,935b,鍛,984
1678,68b6,梶,982
1678,51f6,凶,982
1678,8b83,讃,982
1679,55a7,喧,977
1680,84bc,蒼,976
1681,6170,慰,975
1681,9685,隅,975
1682,9e93,麓,970
1683,7f8a,羊,966
1684,5fcc,忌,964
1685,64ec,擬,963
1686,60a6,悦,960
1686,7c92,粒,960
1686,9022,逢,960
1687,9699,隙,959
1687,80ba,肺,959
1688,9010,逐,956
1688,5dba,嶺,956
1689,75b2,疲,954
1690,5bee,寮,953
1691,7e4a,繊,952
1692,53f6,叶,950
1693,6367,捧,946
1693,7c98,粘,946
1694,589c,墜,945
1694,6606,昆,945
1695,8a1f,訟,943
1696,689d,條,942
1697,865c,虜,941
1698,80a2,肢,940
1699,8702,蜂,939
1699,83cc,菌,939
1700,809d,肝,935
1701,8ced,賭,932
1702,6094,悔,931
1702,820c,舌,931
1703,52c5,勅,930
1704,7dbf,綿,928
1705,840c,萌,925
1705,7815,砕,925
1705,727d,牽,925
1706,6f70,潰,924
1707,6a0b,樋,923
1708,67a2,枢,921
1709,96c0,雀,920
1710,6960,楠,918
1710,7e1b,縛,918
1711,7db4,綴,917
1712,74e6,瓦,915
1712,8102,脂,915
1713,8cdc,賜,911
1714,636e,据,909
1715,68f2,棲,906
1716,5eb5,庵,903
1716,51fd,函,903
1716,82a6,芦,903
1717,901d,逝,902
1717,5bb4,宴,902
1718,80c6,胆,901
1719,5606,嘆,900
1720,56da,囚,899
1721,80f4,胴,898
1722,9cf3,鳳,895
1722,7aae,窮,895
1723,934b,鍋,894
1723,7985,禅,894
1724,819d,膝,893
1724,5203,刃,893
1725,5c3c,尼,892
1725,7652,癒,892
1726,7aaa,窪,891
1727,90ed,郭,890
1728,5e3d,帽,889
1729,8912,褒,888
1730,8236,舶,883
1731,8afe,諾,876
1731,731f,猟,876
1732,697c,楼,873
1732,6065,恥,873
1733,5146,兆,871
1733,80a1,股,871
1734,7d46,絆,869
1735,84cb,蓋,866
1736,7c9b,粛,864
1737,755c,畜,862
1737,6bbb,殻,862
1738,6b86,殆,861
1739,8096,肖,860
1739,628a,把,860
1740,8cbc,貼,859
1741,8475,葵,855
1742,66fe,曾,853
1742,64e2,擢,853
1743,5629,嘩,852
1744,64ad,播,851
1745,618e,憎,849
1746,96bc,隼,848
1746,7ca7,粧,848
1747,6182,憂,846
1748,621a,戚,845
1748,6b04,欄,845
1749,74f6,瓶,843
1750,5ae1,嫡,842
1751,6f02,漂,841
1752,5c6f,屯,839
1753,6bb4,殴,838
1753,5a20,娠,838
1754,80e1,胡,837
1755,7766,睦,834
1755,61f2,懲,834
1756,583a,堺,833
1757,5208,刈,831
1758,6f20,漠,828
1759,9df2,鷲,827
1760,60bc,悼,826
1760,68da,棚,826
1761,6905,椅,825
1762,8a3b,註,820
1763,55b0,喰,819
1764,62cd,拍,818
1765,5289,劉,816
1766,5b54,孔,815
1767,7b1b,笛,814
1767,9774,靴,814
1768,9d28,鴨,813
1768,932f,錯,813
1769,7409,琉,810
1770,8776,蝶,809
1771,6687,暇,808
1772,51a8,冨,805
1772,764c,癌,805
1773,75d5,痕,803
1773,6afb,櫻,803
1774,5b8b,宋,801
1774,5a7f,婿,801
1775,5eca,廊,800
1776,51cc,凌,799
1776,58a8,墨,799
1776,76c6,盆,799
1777,95a5,閥,796
1778,7a14,稔,794
1779,75ab,疫,792
1780,8389,莉,790
1780,722a,爪,790
1780,9061,遡,790
1781,6ff1,濱,786
1782,751a,甚,784
1783,5b78,學,782
1783,7dac,綬,782
1784,97ad,鞭,781
1785,83e9,菩,779
1785,70cf,烏,779
1786,5cac,岬,778
1786,82d1,苑,778
1787,6328,挨,777
1788,978d,鞍,775
1788,8178,腸,775
1788,62f6,拶,775
1789,96f6,零,770
1790,7d33,紳,768
1790,8fb1,辱,768
1791,5954,奔,766
1791,4fe3,俣,766
1792,5b9b,宛,765
1793,907d,遽,764
1794,916c,酬,760
1794,5ec9,廉,760
1795,81ed,臭,759
1796,61c7,懇,757
1797,5c3a,尺,756
1797,7259,牙,756
1798,5d16,崖,754
1799,6068,恨,751
1800,7345,獅,749
1800,8acf,諏,749
1800,5efb,廻,749
1801,9688,隈,748
1802,4f0e,伎,745
1802,69fb,槻,745
1802,60dc,惜,745
1802,540a,吊,745
1803,63b4,掴,743
1804,8861,衡,742
1805,5023,倣,740
1806,7261,牡,738
1807,7ce7,糧,737
1808,60f9,惹,735
1809,8ae6,諦,734
1810,3005,(個)々,732
1811,71e5,燥,731
1811,6e15,渕,731
1812,907c,遼,726
1813,842c,萬,725
1814,8896,袖,724
1814,62b9,抹,724
1815,559a,喚,721
1816,5e16,帖,720
1817,7460,瑠,719
1818,6628,昨,718
1819,5e63,幣,713
1820,904d,遍,710
1820,632b,挫,710
1820,8b5a,譚,710
1820,8cb0,貰,710
1821,611a,愚,709
1822,67af,枯,708
1823,9ab8,骸,706
1824,77db,矛,705
1825,60da,惚,704
1826,819a,膚,703
1827,6e58,湘,701
1828,7c97,粗,700
1829,837b,荻,699
1830,67ff,柿,697
1831,675c,杜,696
1832,5c3f,尿,695
1832,9175,酵,695
1833,8de8,跨,694
1833,932c,錬,694
1834,8fbf,辿,691
1835,7560,畠,690
1835,971e,霞,690
1836,8d66,赦,689
1836,58b3,墳,689
1836,3005,(準)々,689
1837,8a60,詠,688
1838,906e,遮,687
1839,6e9c,溜,686
1839,5cef,峯,686
1840,51c4,凄,685
1841,8ce0,賠,684
1842,6d1b,洛,680
1843,7573,畳,676
1844,9ece,黎,675
1845,5351,卑,672
1846,81fc,臼,669
1847,6c4e,汎,667
1848,6276,扶,666
1848,9ce9,鳩,666
1849,7f60,罠,665
1849,5937,夷,665
1849,88d4,裔,665
1850,6ea2,溢,664
1851,8fc5,迅,663
1852,5df4,巴,662
1853,4e98,亘,659
1854,7e8f,纏,658
1855,9ad9,髙,656
1856,6c7d,汽,655
1856,69cd,槍,655
1857,6eba,溺,654
1857,3005,(我)々,654
1858,816b,腫,653
1858,8499,蒙,653
1858,7a40,穀,653
1858,8910,褐,653
1859,59a5,妥,652
1859,6b3a,欺,652
1860,61a9,憩,649
1860,725f,牟,649
1861,62d0,拐,648
1861,68cb,棋,648
1862,9192,醒,647
1863,7027,瀧,645
1864,75f4,痴,642
1865,6a3d,樽,641
1866,5fd9,忙,639
1867,91b8,醸,638
1868,6dc0,淀,636
1868,6c41,汁,636
1869,5bc2,寂,635
1870,584a,塊,634
1871,6dd1,淑,633
1871,6284,抄,633
1872,693f,椿,632
1872,9813,頓,632
1872,694a,楊,632
1873,7a9f,窟,630
1874,8305,茅,628
1874,51dd,凝,628
1875,9091,邑,622
1876,6734,朴,621
1877,6e4a,湊,620
1878,614c,慌,619
1878,7e2b,縫,619
1879,5e25,帥,617
1880,3005,(時)々,616
1881,8036,耶,615
1882,6c72,汲,614
1883,533f,匿,612
1884,52fe,勾,610
1884,53f1,叱,610
1885,698e,榎,609
1886,58cc,壌,608
1887,558b,喋,607
1888,96cc,雌,602
1889,8058,聘,600
1890,9d8f,鶏,599
1890,4e1e,丞,599
1891,9b4f,魏,598
1892,73a9,玩,596
1893,6e67,湧,593
1893,5984,妄,593
1893,5a46,婆,593
1894,7826,砦,592
1894,6816,栖,592
1894,54e8,哨,592
1895,7554,畔,589
1896,7f36,缶,587
1897,5e87,庇,586
1898,9640,陀,583
1898,fa11,﨑,583
1899,4fb6,侶,582
1900,3005,(別)々,581
1900,5132,儲,581
1901,78a7,碧,579
1901,64b0,撰,579
1902,7089,炉,578
1902,98e2,飢,578
1903,925b,鉛,577
1904,6234,戴,574
1904,7d79,絹,574
1904,5bc5,寅,574
1904,716e,煮,574
1904,7109,焉,574
1905,60e7,惧,573
1906,723e,爾,572
1907,7761,睡,570
1907,71d5,燕,570
1908,7dbb,綻,569
1908,65fa,旺,569
1909,7d3a,紺,568
1909,6c70,汰,568
1910,51f1,凱,567
1911,698a,榊,566
1911,786b,硫,566
1912,8a63,詣,565
1913,8a50,詐,564
1914,565b,噛,561
1914,62c9,拉,561
1915,7a3d,稽,560
1916,5c16,尖,559
1917,76f2,盲,558
1918,76bf,皿,555
1918,9591,閑,555
1919,3005,(各)々,554
1920,6191,憑,553
1921,59ac,妬,552
1921,60e3,惣,552
1921,9a19,騙,552
1922,74a7,璧,551
1923,92f3,鋳,548
1924,8d99,趙,545
1925,990c,餌,544
1925,8cc4,賄,544
1926,5cd9,峙,543
1927,7901,礁,541
1928,5176,其,540
1929,64e6,擦,539
1930,6fe1,濡,538
1931,98fd,飽,537
1931,6f06,漆,537
1932,9f4b,齋,536
1933,830e,茎,535
1933,4ec7,仇,535
1934,6591,斑,534
1935,773a,眺,533
1935,920d,鈍,533
1936,8218,舘,532
1936,5631,嘱,532
1937,80c3,胃,531
1937,626e,扮,531
1937,7058,灘,531
1937,5378,卸,531
1937,7483,璃,531
1938,80ce,胎,526
1938,9b31,鬱,526
1939,6b6a,歪,523
1940,4f3d,伽,522
1940,8587,薇,522
1940,4ff5,俵,522
1941,7d21,紡,521
1942,83ab,莫,520
1943,8b33,謳,519
1943,9262,鉢,519
1943,8c5a,豚,519
1944,59fb,姻,518
1944,5815,堕,518
1944,3005,(神)々,518
1945,6795,枕,516
1946,8e2a,踪,515
1947,5dcc,巌,513
1947,51b6,冶,513
1947,80af,肯,513
1948,6691,暑,511
1949,7dba,綺,510
1950,5a2f,娯,508
1951,68b1,梱,507
1952,5eb8,庸,505
1953,5ac9,嫉,502
1953,540f,吏,502
1954,6893,梓,501
1954,59e6,姦,501
1954,3005,(色)々,501
1955,8594,薔,499
1956,7947,祇,498
1956,8017,耗,498
1957,61a4,憤,496
1958,7d18,紘,495
1958,7262,牢,495
1959,9a30,騰,493
1959,6216,或,493
1960,798d,禍,491
1960,86cd,蛍,491
1961,6b89,殉,490
1961,6e26,渦,490
1961,8cd1,賑,490
1962,5112,儒,489
1962,9e9f,麟,489
1963,5f04,弄,486
1963,5875,塵,486
1964,7c9f,粟,485
1964,6f2c,漬,485
1964,6756,杖,485
1965,871c,蜜,484
1966,908a,邊,480
1967,5256,剖,479
1968,58f1,壱,478
1968,8087,肇,478
1969,5302,匂,475
1970,5ee0,廠,474
1971,7fc1,翁,473
1972,6a2b,樫,471
1973,6955,楕,469
1974,5589,喉,468
1975,9ac4,髄,466
1976,4ea8,亨,464
1977,660f,昏,463
1978,725d,牝,460
1978,8af1,諱,460
1978,9d3b,鴻,460
1978,6020,怠,460
1979,760d,瘍,459
1980,6a3a,樺,458
1981,586b,填,457
1982,6703,會,455
1982,6a80,檀,455
1983,9c57,鱗,454
1984,6c50,汐,453
1985,984e,顎,452
1986,72d0,狐,451
1986,8276,艶,451
1987,6ce1,泡,449
1988,9b8e,鮎,448
1989,6953,楓,446
1989,912d,鄭,446
1989,55dc,嗜,446
1990,4e32,串,445
1991,5451,呑,444
1992,69fd,槽,443
1993,82db,苛,442
1993,5806,堆,442
1994,7015,瀕,439
1995,7a6b,穫,438
1996,9435,鐵,437
1996,7fe0,翠,437
1997,6897,梗,434
1998,72d7,狗,433
1998,5197,冗,433
1998,7336,猶,433
1999,9aed,髭,432
2000,6b3d,欽,431
2000,7422,琢,431
2001,55ac,喬,430
2002,93a7,鎧,429
2002,7b95,箕,429
2002,3005,(奈)々,429
2003,74dc,瓜,428
2003,59ea,姪,428
2003,5f0a,弊,428
2003,637b,捻,428
2004,64ab,撫,427
2004,7881,碁,427
2004,53a9,厩,427
2005,7aba,窺,426
2006,53c9,叉,425
2007,5321,匡,424
2007,6167,慧,424
2008,5edf,廟,423
2008,5f77,彷,423
2009,8511,蔑,421
2010,5b5f,孟,419
2011,88f3,裳,418
2011,8f0c,輌,418
2012,6ccc,泌,417
2012,6fc1,濁,417
2013,5b09,嬉,416
2013,8299,芙,416
2014,5507,唇,415
2014,51db,凛,415
2014,7a92,窒,415
2015,6652,晒,414
2015,810a,脊,414
2015,75fa,痺,414
2016,541f,吟,413
2016,3005,(早)々,413
2016,66f3,曳,413
2016,84c9,蓉,413
2016,8aee,諮,413
2017,6cb8,沸,411
2017,8098,肘,411
2018,7f75,罵,410
2019,5766,坦,409
2019,66c7,曇,409
2019,582a,堪,409
2019,51a5,冥,409
2020,5deb,巫,408
2020,8309,茉,408
2021,3005,(多)々,407
2022,67d0,某,405
2023,6c57,汗,404
2024,81b3,膳,403
2024,4f0d,伍,403
2025,814e,腎,402
2025,99b3,馳,402
2025,4e91,云,402
2026,9d5c,鵜,401
2027,6feb,濫,399
2028,6a9c,檜,398
2028,4e5e,乞,398
2028,695a,楚,398
2029,6775,杵,397
2030,831c,茜,396
2030,4ff8,俸,396
2031,6deb,淫,395
2032,71c8,燈,394
2033,5384,厄,393
2033,7a1c,稜,393
2034,3005,(少)々,392
2034,85fb,藻,392
2034,77ad,瞭,392
2034,559d,喝,392
2035,86ee,蛮,391
2035,798e,禎,391
2036,62f7,拷,389
2037,8f5f,轟,388
2037,633a,挺,388
2038,58fa,壺,387
2039,6e1a,渚,386
2039,8adc,諜,386
2039,8f2f,輯,386
2040,8b39,謹,385
2041,67da,柚,384
2041,9320,錠,384
2042,6028,怨,382
2043,8fe6,迦,381
2043,4fa0,侠,381
2043,9be8,鯨,381
2044,58fd,壽,380
